tanggal_id,tanggal,deskripsi_tanggal_lengkap,hari_dalam_minggu,nomor_hari_dalam_bulan,nomor_hari_dalam_tahun,nomor_hari_dalam_bulan_fiskal,nomor_hari_dalam_tahun_fiskal,indikator_hari_terakhir_dalam_bulan,tanggal_akhir_minggu_kalender,nomor_minggu_dalam_tahun_kalender,nama_bulan_kalender,nomor_bulan_dalam_tahun_kalender,tahun_bulan_kalender,kuartal_kalender,tahun_kuartal_kalender,tahun_kalender,minggu_fiskal,nomor_minggu_dalam_tahun_fiskal,bulan_fiskal,nomor_bulan_dalam_tahun_fiskal,tahun_bulan_fiskal,kuartal_fiskal,tahun_kuartal_fiskal,setengah_tahun_fiskal,tahun_fiskal,indikator_hari_libur,indikator_hari_kerja,cap_waktu_sql
20250124,1/24/2025,"Januari 24, 2025",Jumat,24,24,24,24,FALSE,1/26/2025,4,Januari,1,2025-01,Q1,2025-Q1,2025,FW04,4,FM01,1,FY2025-FM01,FQ1,FY2025-Q1,FY2025-H1,FY2025,FALSE,TRUE,2025-01-24
20250125,1/25/2025,"Januari 25, 2025",Sabtu,25,25,25,25,FALSE,1/26/2025,4,Januari,1,2025-01,Q1,2025-Q1,2025,FW04,4,FM01,1,FY2025-FM01,FQ1,FY2025-Q1,FY2025-H1,FY2025,FALSE,FALSE,2025-01-25
20250126,1/26/2025,"Januari 26, 2025",Minggu,26,26,26,26,FALSE,1/26/2025,4,Januari,1,2025-01,Q1,2025-Q1,2025,FW04,4,FM01,1,FY2025-FM01,FQ1,FY2025-Q1,FY2025-H1,FY2025,TRUE,FALSE,2025-01-26
20250127,1/27/2025,"Januari 27, 2025",Senin,27,27,27,27,FALSE,2/2/2025,5,Januari,1,2025-01,Q1,2025-Q1,2025,FW04,4,FM01,1,FY2025-FM01,FQ1,FY2025-Q1,FY2025-H1,FY2025,TRUE,TRUE,2025-01-27
20250128,1/28/2025,"Januari 28, 2025",Selasa,28,28,28,28,FALSE,2/2/2025,5,Januari,1,2025-01,Q1,2025-Q1,2025,FW04,4,FM01,1,FY2025-FM01,FQ1,FY2025-Q1,FY2025-H1,FY2025,TRUE,TRUE,2025-01-28
20250129,1/29/2025,"Januari 29, 2025",Rabu,29,29,29,29,FALSE,2/2/2025,5,Januari,1,2025-01,Q1,2025-Q1,2025,FW05,5,FM01,1,FY2025-FM01,FQ1,FY2025-Q1,FY2025-H1,FY2025,TRUE,TRUE,2025-01-29
20250130,1/30/2025,"Januari 30, 2025",Kamis,30,30,30,30,FALSE,2/2/2025,5,Januari,1,2025-01,Q1,2025-Q1,2025,FW05,5,FM01,1,FY2025-FM01,FQ1,FY2025-Q1,FY2025-H1,FY2025,FALSE,TRUE,2025-01-30
20250131,1/31/2025,"Januari 31, 2025",Jumat,31,31,31,31,TRUE,2/2/2025,5,Januari,1,2025-01,Q1,2025-Q1,2025,FW05,5,FM01,1,FY2025-FM01,FQ1,FY2025-Q1,FY2025-H1,FY2025,FALSE,TRUE,2025-01-31
20250201,2/1/2025,"Februari 1, 2025",Sabtu,1,32,32,32,FALSE,2/2/2025,5,Februari,2,2025-02,Q1,2025-Q1,2025,FW05,5,FM02,2,FY2025-FM02,FQ1,FY2025-Q1,FY2025-H1,FY2025,FALSE,FALSE,2025-02-01
20250202,2/2/2025,"Februari 2, 2025",Minggu,2,33,33,33,FALSE,2/2/2025,5,Februari,2,2025-02,Q1,2025-Q1,2025,FW05,5,FM02,2,FY2025-FM02,FQ1,FY2025-Q1,FY2025-H1,FY2025,TRUE,FALSE,2025-02-02
20250203,2/3/2025,"Februari 3, 2025",Senin,3,34,34,34,FALSE,2/9/2025,6,Februari,2,2025-02,Q1,2025-Q1,2025,FW05,5,FM02,2,FY2025-FM02,FQ1,FY2025-Q1,FY2025-H1,FY2025,FALSE,TRUE,2025-02-03
20250204,2/4/2025,"Februari 4, 2025",Selasa,4,35,35,35,FALSE,2/9/2025,6,Februari,2,2025-02,Q1,2025-Q1,2025,FW05,5,FM02,2,FY2025-FM02,FQ1,FY2025-Q1,FY2025-H1,FY2025,FALSE,TRUE,2025-02-04
20250205,2/5/2025,"Februari 5, 2025",Rabu,5,36,36,36,FALSE,2/9/2025,6,Februari,2,2025-02,Q1,2025-Q1,2025,FW06,6,FM02,2,FY2025-FM02,FQ1,FY2025-Q1,FY2025-H1,FY2025,FALSE,TRUE,2025-02-05
20250206,2/6/2025,"Februari 6, 2025",Kamis,6,37,37,37,FALSE,2/9/2025,6,Februari,2,2025-02,Q1,2025-Q1,2025,FW06,6,FM02,2,FY2025-FM02,FQ1,FY2025-Q1,FY2025-H1,FY2025,FALSE,TRUE,2025-02-06
20250207,2/7/2025,"Februari 7, 2025",Jumat,7,38,38,38,FALSE,2/9/2025,6,Februari,2,2025-02,Q1,2025-Q1,2025,FW06,6,FM02,2,FY2025-FM02,FQ1,FY2025-Q1,FY2025-H1,FY2025,FALSE,TRUE,2025-02-07
20250208,2/8/2025,"Februari 8, 2025",Sabtu,8,39,39,39,FALSE,2/9/2025,6,Februari,2,2025-02,Q1,2025-Q1,2025,FW06,6,FM02,2,FY2025-FM02,FQ1,FY2025-Q1,FY2025-H1,FY2025,FALSE,FALSE,2025-02-08
20250209,2/9/2025,"Februari 9, 2025",Minggu,9,40,40,40,FALSE,2/9/2025,6,Februari,2,2025-02,Q1,2025-Q1,2025,FW06,6,FM02,2,FY2025-FM02,FQ1,FY2025-Q1,FY2025-H1,FY2025,TRUE,FALSE,2025-02-09
20250210,2/10/2025,"Februari 10, 2025",Senin,10,41,41,41,FALSE,2/16/2025,7,Februari,2,2025-02,Q1,2025-Q1,2025,FW06,6,FM02,2,FY2025-FM02,FQ1,FY2025-Q1,FY2025-H1,FY2025,FALSE,TRUE,2025-02-10
20250211,2/11/2025,"Februari 11, 2025",Selasa,11,42,42,42,FALSE,2/16/2025,7,Februari,2,2025-02,Q1,2025-Q1,2025,FW06,6,FM02,2,FY2025-FM02,FQ1,FY2025-Q1,FY2025-H1,FY2025,FALSE,TRUE,2025-02-11
20250212,2/12/2025,"Februari 12, 2025",Rabu,12,43,43,43,FALSE,2/16/2025,7,Februari,2,2025-02,Q1,2025-Q1,2025,FW07,7,FM02,2,FY2025-FM02,FQ1,FY2025-Q1,FY2025-H1,FY2025,FALSE,TRUE,2025-02-12
20250213,2/13/2025,"Februari 13, 2025",Kamis,13,44,44,44,FALSE,2/16/2025,7,Februari,2,2025-02,Q1,2025-Q1,2025,FW07,7,FM02,2,FY2025-FM02,FQ1,FY2025-Q1,FY2025-H1,FY2025,FALSE,TRUE,2025-02-13
20250214,2/14/2025,"Februari 14, 2025",Jumat,14,45,45,45,FALSE,2/16/2025,7,Februari,2,2025-02,Q1,2025-Q1,2025,FW07,7,FM02,2,FY2025-FM02,FQ1,FY2025-Q1,FY2025-H1,FY2025,FALSE,TRUE,2025-02-14
20250215,2/15/2025,"Februari 15, 2025",Sabtu,15,46,46,46,FALSE,2/16/2025,7,Februari,2,2025-02,Q1,2025-Q1,2025,FW07,7,FM02,2,FY2025-FM02,FQ1,FY2025-Q1,FY2025-H1,FY2025,FALSE,FALSE,2025-02-15
20250216,2/16/2025,"Februari 16, 2025",Minggu,16,47,47,47,FALSE,2/16/2025,7,Februari,2,2025-02,Q1,2025-Q1,2025,FW07,7,FM02,2,FY2025-FM02,FQ1,FY2025-Q1,FY2025-H1,FY2025,TRUE,FALSE,2025-02-16
20250217,2/17/2025,"Februari 17, 2025",Senin,17,48,48,48,FALSE,2/23/2025,8,Februari,2,2025-02,Q1,2025-Q1,2025,FW07,7,FM02,2,FY2025-FM02,FQ1,FY2025-Q1,FY2025-H1,FY2025,FALSE,TRUE,2025-02-17
20250218,2/18/2025,"Februari 18, 2025",Selasa,18,49,49,49,FALSE,2/23/2025,8,Februari,2,2025-02,Q1,2025-Q1,2025,FW07,7,FM02,2,FY2025-FM02,FQ1,FY2025-Q1,FY2025-H1,FY2025,FALSE,TRUE,2025-02-18
20250219,2/19/2025,"Februari 19, 2025",Rabu,19,50,50,50,FALSE,2/23/2025,8,Februari,2,2025-02,Q1,2025-Q1,2025,FW08,8,FM02,2,FY2025-FM02,FQ1,FY2025-Q1,FY2025-H1,FY2025,FALSE,TRUE,2025-02-19
20250220,2/20/2025,"Februari 20, 2025",Kamis,20,51,51,51,FALSE,2/23/2025,8,Februari,2,2025-02,Q1,2025-Q1,2025,FW08,8,FM02,2,FY2025-FM02,FQ1,FY2025-Q1,FY2025-H1,FY2025,FALSE,TRUE,2025-02-20
20250221,2/21/2025,"Februari 21, 2025",Jumat,21,52,52,52,FALSE,2/23/2025,8,Februari,2,2025-02,Q1,2025-Q1,2025,FW08,8,FM02,2,FY2025-FM02,FQ1,FY2025-Q1,FY2025-H1,FY2025,FALSE,TRUE,2025-02-21
20250222,2/22/2025,"Februari 22, 2025",Sabtu,22,53,53,53,FALSE,2/23/2025,8,Februari,2,2025-02,Q1,2025-Q1,2025,FW08,8,FM02,2,FY2025-FM02,FQ1,FY2025-Q1,FY2025-H1,FY2025,FALSE,FALSE,2025-02-22
20250223,2/23/2025,"Februari 23, 2025",Minggu,23,54,54,54,FALSE,2/23/2025,8,Februari,2,2025-02,Q1,2025-Q1,2025,FW08,8,FM02,2,FY2025-FM02,FQ1,FY2025-Q1,FY2025-H1,FY2025,TRUE,FALSE,2025-02-23
20250224,2/24/2025,"Februari 24, 2025",Senin,24,55,55,55,FALSE,3/2/2025,9,Februari,2,2025-02,Q1,2025-Q1,2025,FW08,8,FM02,2,FY2025-FM02,FQ1,FY2025-Q1,FY2025-H1,FY2025,FALSE,TRUE,2025-02-24
20250225,2/25/2025,"Februari 25, 2025",Selasa,25,56,56,56,FALSE,3/2/2025,9,Februari,2,2025-02,Q1,2025-Q1,2025,FW08,8,FM02,2,FY2025-FM02,FQ1,FY2025-Q1,FY2025-H1,FY2025,FALSE,TRUE,2025-02-25
20250226,2/26/2025,"Februari 26, 2025",Rabu,26,57,57,57,FALSE,3/2/2025,9,Februari,2,2025-02,Q1,2025-Q1,2025,FW09,9,FM02,2,FY2025-FM02,FQ1,FY2025-Q1,FY2025-H1,FY2025,FALSE,TRUE,2025-02-26
20250227,2/27/2025,"Februari 27, 2025",Kamis,27,58,58,58,FALSE,3/2/2025,9,Februari,2,2025-02,Q1,2025-Q1,2025,FW09,9,FM02,2,FY2025-FM02,FQ1,FY2025-Q1,FY2025-H1,FY2025,FALSE,TRUE,2025-02-27
20250228,2/28/2025,"Februari 28, 2025",Jumat,28,59,59,59,TRUE,3/2/2025,9,Februari,2,2025-02,Q1,2025-Q1,2025,FW09,9,FM02,2,FY2025-FM02,FQ1,FY2025-Q1,FY2025-H1,FY2025,FALSE,TRUE,2025-02-28
20250301,3/1/2025,"Maret 1, 2025",Sabtu,1,60,60,60,FALSE,3/2/2025,9,Maret,3,2025-03,Q1,2025-Q1,2025,FW09,9,FM03,3,FY2025-FM03,FQ1,FY2025-Q1,FY2025-H1,FY2025,FALSE,FALSE,2025-03-01
20250302,3/2/2025,"Maret 2, 2025",Minggu,2,61,61,61,FALSE,3/2/2025,9,Maret,3,2025-03,Q1,2025-Q1,2025,FW09,9,FM03,3,FY2025-FM03,FQ1,FY2025-Q1,FY2025-H1,FY2025,TRUE,FALSE,2025-03-02
20250303,3/3/2025,"Maret 3, 2025",Senin,3,62,62,62,FALSE,3/9/2025,10,Maret,3,2025-03,Q1,2025-Q1,2025,FW09,9,FM03,3,FY2025-FM03,FQ1,FY2025-Q1,FY2025-H1,FY2025,FALSE,TRUE,2025-03-03
20250304,3/4/2025,"Maret 4, 2025",Selasa,4,63,63,63,FALSE,3/9/2025,10,Maret,3,2025-03,Q1,2025-Q1,2025,FW09,9,FM03,3,FY2025-FM03,FQ1,FY2025-Q1,FY2025-H1,FY2025,FALSE,TRUE,2025-03-04
20250305,3/5/2025,"Maret 5, 2025",Rabu,5,64,64,64,FALSE,3/9/2025,10,Maret,3,2025-03,Q1,2025-Q1,2025,FW10,10,FM03,3,FY2025-FM03,FQ1,FY2025-Q1,FY2025-H1,FY2025,FALSE,TRUE,2025-03-05
20250306,3/6/2025,"Maret 6, 2025",Kamis,6,65,65,65,FALSE,3/9/2025,10,Maret,3,2025-03,Q1,2025-Q1,2025,FW10,10,FM03,3,FY2025-FM03,FQ1,FY2025-Q1,FY2025-H1,FY2025,FALSE,TRUE,2025-03-06
20250307,3/7/2025,"Maret 7, 2025",Jumat,7,66,66,66,FALSE,3/9/2025,10,Maret,3,2025-03,Q1,2025-Q1,2025,FW10,10,FM03,3,FY2025-FM03,FQ1,FY2025-Q1,FY2025-H1,FY2025,FALSE,TRUE,2025-03-07
20250308,3/8/2025,"Maret 8, 2025",Sabtu,8,67,67,67,FALSE,3/9/2025,10,Maret,3,2025-03,Q1,2025-Q1,2025,FW10,10,FM03,3,FY2025-FM03,FQ1,FY2025-Q1,FY2025-H1,FY2025,FALSE,FALSE,2025-03-08
20250309,3/9/2025,"Maret 9, 2025",Minggu,9,68,68,68,FALSE,3/9/2025,10,Maret,3,2025-03,Q1,2025-Q1,2025,FW10,10,FM03,3,FY2025-FM03,FQ1,FY2025-Q1,FY2025-H1,FY2025,TRUE,FALSE,2025-03-09
20250310,3/10/2025,"Maret 10, 2025",Senin,10,69,69,69,FALSE,3/16/2025,11,Maret,3,2025-03,Q1,2025-Q1,2025,FW10,10,FM03,3,FY2025-FM03,FQ1,FY2025-Q1,FY2025-H1,FY2025,FALSE,TRUE,2025-03-10
20250311,3/11/2025,"Maret 11, 2025",Selasa,11,70,70,70,FALSE,3/16/2025,11,Maret,3,2025-03,Q1,2025-Q1,2025,FW10,10,FM03,3,FY2025-FM03,FQ1,FY2025-Q1,FY2025-H1,FY2025,FALSE,TRUE,2025-03-11
20250312,3/12/2025,"Maret 12, 2025",Rabu,12,71,71,71,FALSE,3/16/2025,11,Maret,3,2025-03,Q1,2025-Q1,2025,FW11,11,FM03,3,FY2025-FM03,FQ1,FY2025-Q1,FY2025-H1,FY2025,FALSE,TRUE,2025-03-12
20250313,3/13/2025,"Maret 13, 2025",Kamis,13,72,72,72,FALSE,3/16/2025,11,Maret,3,2025-03,Q1,2025-Q1,2025,FW11,11,FM03,3,FY2025-FM03,FQ1,FY2025-Q1,FY2025-H1,FY2025,FALSE,TRUE,2025-03-13
20250314,3/14/2025,"Maret 14, 2025",Jumat,14,73,73,73,FALSE,3/16/2025,11,Maret,3,2025-03,Q1,2025-Q1,2025,FW11,11,FM03,3,FY2025-FM03,FQ1,FY2025-Q1,FY2025-H1,FY2025,FALSE,TRUE,2025-03-14
20250315,3/15/2025,"Maret 15, 2025",Sabtu,15,74,74,74,FALSE,3/16/2025,11,Maret,3,2025-03,Q1,2025-Q1,2025,FW11,11,FM03,3,FY2025-FM03,FQ1,FY2025-Q1,FY2025-H1,FY2025,FALSE,FALSE,2025-03-15
20250316,3/16/2025,"Maret 16, 2025",Minggu,16,75,75,75,FALSE,3/16/2025,11,Maret,3,2025-03,Q1,2025-Q1,2025,FW11,11,FM03,3,FY2025-FM03,FQ1,FY2025-Q1,FY2025-H1,FY2025,TRUE,FALSE,2025-03-16
20250317,3/17/2025,"Maret 17, 2025",Senin,17,76,76,76,FALSE,3/23/2025,12,Maret,3,2025-03,Q1,2025-Q1,2025,FW11,11,FM03,3,FY2025-FM03,FQ1,FY2025-Q1,FY2025-H1,FY2025,FALSE,TRUE,2025-03-17
20250318,3/18/2025,"Maret 18, 2025",Selasa,18,77,77,77,FALSE,3/23/2025,12,Maret,3,2025-03,Q1,2025-Q1,2025,FW11,11,FM03,3,FY2025-FM03,FQ1,FY2025-Q1,FY2025-H1,FY2025,FALSE,TRUE,2025-03-18
20250319,3/19/2025,"Maret 19, 2025",Rabu,19,78,78,78,FALSE,3/23/2025,12,Maret,3,2025-03,Q1,2025-Q1,2025,FW12,12,FM03,3,FY2025-FM03,FQ1,FY2025-Q1,FY2025-H1,FY2025,FALSE,TRUE,2025-03-19
20250320,3/20/2025,"Maret 20, 2025",Kamis,20,79,79,79,FALSE,3/23/2025,12,Maret,3,2025-03,Q1,2025-Q1,2025,FW12,12,FM03,3,FY2025-FM03,FQ1,FY2025-Q1,FY2025-H1,FY2025,FALSE,TRUE,2025-03-20
20250321,3/21/2025,"Maret 21, 2025",Jumat,21,80,80,80,FALSE,3/23/2025,12,Maret,3,2025-03,Q1,2025-Q1,2025,FW12,12,FM03,3,FY2025-FM03,FQ1,FY2025-Q1,FY2025-H1,FY2025,FALSE,TRUE,2025-03-21
20250322,3/22/2025,"Maret 22, 2025",Sabtu,22,81,81,81,FALSE,3/23/2025,12,Maret,3,2025-03,Q1,2025-Q1,2025,FW12,12,FM03,3,FY2025-FM03,FQ1,FY2025-Q1,FY2025-H1,FY2025,FALSE,FALSE,2025-03-22
20250323,3/23/2025,"Maret 23, 2025",Minggu,23,82,82,82,FALSE,3/23/2025,12,Maret,3,2025-03,Q1,2025-Q1,2025,FW12,12,FM03,3,FY2025-FM03,FQ1,FY2025-Q1,FY2025-H1,FY2025,TRUE,FALSE,2025-03-23
20250324,3/24/2025,"Maret 24, 2025",Senin,24,83,83,83,FALSE,3/30/2025,13,Maret,3,2025-03,Q1,2025-Q1,2025,FW12,12,FM03,3,FY2025-FM03,FQ1,FY2025-Q1,FY2025-H1,FY2025,FALSE,TRUE,2025-03-24
20250325,3/25/2025,"Maret 25, 2025",Selasa,25,84,84,84,FALSE,3/30/2025,13,Maret,3,2025-03,Q1,2025-Q1,2025,FW12,12,FM03,3,FY2025-FM03,FQ1,FY2025-Q1,FY2025-H1,FY2025,FALSE,TRUE,2025-03-25
20250326,3/26/2025,"Maret 26, 2025",Rabu,26,85,85,85,FALSE,3/30/2025,13,Maret,3,2025-03,Q1,2025-Q1,2025,FW13,13,FM03,3,FY2025-FM03,FQ1,FY2025-Q1,FY2025-H1,FY2025,FALSE,TRUE,2025-03-26
20250327,3/27/2025,"Maret 27, 2025",Kamis,27,86,86,86,FALSE,3/30/2025,13,Maret,3,2025-03,Q1,2025-Q1,2025,FW13,13,FM03,3,FY2025-FM03,FQ1,FY2025-Q1,FY2025-H1,FY2025,FALSE,TRUE,2025-03-27
20250328,3/28/2025,"Maret 28, 2025",Jumat,28,87,87,87,FALSE,3/30/2025,13,Maret,3,2025-03,Q1,2025-Q1,2025,FW13,13,FM03,3,FY2025-FM03,FQ1,FY2025-Q1,FY2025-H1,FY2025,TRUE,TRUE,2025-03-28
20250329,3/29/2025,"Maret 29, 2025",Sabtu,29,88,88,88,FALSE,3/30/2025,13,Maret,3,2025-03,Q1,2025-Q1,2025,FW13,13,FM03,3,FY2025-FM03,FQ1,FY2025-Q1,FY2025-H1,FY2025,TRUE,FALSE,2025-03-29
20250330,3/30/2025,"Maret 30, 2025",Minggu,30,89,89,89,FALSE,3/30/2025,13,Maret,3,2025-03,Q1,2025-Q1,2025,FW13,13,FM03,3,FY2025-FM03,FQ1,FY2025-Q1,FY2025-H1,FY2025,TRUE,FALSE,2025-03-30
20250331,3/31/2025,"Maret 31, 2025",Senin,31,90,90,90,TRUE,4/6/2025,14,Maret,3,2025-03,Q1,2025-Q1,2025,FW13,13,FM03,3,FY2025-FM03,FQ1,FY2025-Q1,FY2025-H1,FY2025,TRUE,TRUE,2025-03-31
20250401,4/1/2025,"April 1, 2025",Selasa,1,91,91,91,FALSE,4/6/2025,14,April,4,2025-04,Q2,2025-Q2,2025,FW13,13,FM04,4,FY2025-FM04,FQ2,FY2025-Q2,FY2025-H1,FY2025,TRUE,TRUE,2025-04-01
20250402,4/2/2025,"April 2, 2025",Rabu,2,92,92,92,FALSE,4/6/2025,14,April,4,2025-04,Q2,2025-Q2,2025,FW14,14,FM04,4,FY2025-FM04,FQ2,FY2025-Q2,FY2025-H1,FY2025,TRUE,TRUE,2025-04-02
20250403,4/3/2025,"April 3, 2025",Kamis,3,93,93,93,FALSE,4/6/2025,14,April,4,2025-04,Q2,2025-Q2,2025,FW14,14,FM04,4,FY2025-FM04,FQ2,FY2025-Q2,FY2025-H1,FY2025,TRUE,TRUE,2025-04-03
20250404,4/4/2025,"April 4, 2025",Jumat,4,94,94,94,FALSE,4/6/2025,14,April,4,2025-04,Q2,2025-Q2,2025,FW14,14,FM04,4,FY2025-FM04,FQ2,FY2025-Q2,FY2025-H1,FY2025,TRUE,TRUE,2025-04-04
20250405,4/5/2025,"April 5, 2025",Sabtu,5,95,95,95,FALSE,4/6/2025,14,April,4,2025-04,Q2,2025-Q2,2025,FW14,14,FM04,4,FY2025-FM04,FQ2,FY2025-Q2,FY2025-H1,FY2025,FALSE,FALSE,2025-04-05
20250406,4/6/2025,"April 6, 2025",Minggu,6,96,96,96,FALSE,4/6/2025,14,April,4,2025-04,Q2,2025-Q2,2025,FW14,14,FM04,4,FY2025-FM04,FQ2,FY2025-Q2,FY2025-H1,FY2025,TRUE,FALSE,2025-04-06
20250407,4/7/2025,"April 7, 2025",Senin,7,97,97,97,FALSE,4/13/2025,15,April,4,2025-04,Q2,2025-Q2,2025,FW14,14,FM04,4,FY2025-FM04,FQ2,FY2025-Q2,FY2025-H1,FY2025,TRUE,TRUE,2025-04-07
20250408,4/8/2025,"April 8, 2025",Selasa,8,98,98,98,FALSE,4/13/2025,15,April,4,2025-04,Q2,2025-Q2,2025,FW14,14,FM04,4,FY2025-FM04,FQ2,FY2025-Q2,FY2025-H1,FY2025,FALSE,TRUE,2025-04-08
20250409,4/9/2025,"April 9, 2025",Rabu,9,99,99,99,FALSE,4/13/2025,15,April,4,2025-04,Q2,2025-Q2,2025,FW15,15,FM04,4,FY2025-FM04,FQ2,FY2025-Q2,FY2025-H1,FY2025,FALSE,TRUE,2025-04-09
20250410,4/10/2025,"April 10, 2025",Kamis,10,100,100,100,FALSE,4/13/2025,15,April,4,2025-04,Q2,2025-Q2,2025,FW15,15,FM04,4,FY2025-FM04,FQ2,FY2025-Q2,FY2025-H1,FY2025,FALSE,TRUE,2025-04-10
20250411,4/11/2025,"April 11, 2025",Jumat,11,101,101,101,FALSE,4/13/2025,15,April,4,2025-04,Q2,2025-Q2,2025,FW15,15,FM04,4,FY2025-FM04,FQ2,FY2025-Q2,FY2025-H1,FY2025,FALSE,TRUE,2025-04-11
20250412,4/12/2025,"April 12, 2025",Sabtu,12,102,102,102,FALSE,4/13/2025,15,April,4,2025-04,Q2,2025-Q2,2025,FW15,15,FM04,4,FY2025-FM04,FQ2,FY2025-Q2,FY2025-H1,FY2025,FALSE,FALSE,2025-04-12
20250413,4/13/2025,"April 13, 2025",Minggu,13,103,103,103,FALSE,4/13/2025,15,April,4,2025-04,Q2,2025-Q2,2025,FW15,15,FM04,4,FY2025-FM04,FQ2,FY2025-Q2,FY2025-H1,FY2025,TRUE,FALSE,2025-04-13
20250414,4/14/2025,"April 14, 2025",Senin,14,104,104,104,FALSE,4/20/2025,16,April,4,2025-04,Q2,2025-Q2,2025,FW15,15,FM04,4,FY2025-FM04,FQ2,FY2025-Q2,FY2025-H1,FY2025,FALSE,TRUE,2025-04-14
20250415,4/15/2025,"April 15, 2025",Selasa,15,105,105,105,FALSE,4/20/2025,16,April,4,2025-04,Q2,2025-Q2,2025,FW15,15,FM04,4,FY2025-FM04,FQ2,FY2025-Q2,FY2025-H1,FY2025,FALSE,TRUE,2025-04-15
20250416,4/16/2025,"April 16, 2025",Rabu,16,106,106,106,FALSE,4/20/2025,16,April,4,2025-04,Q2,2025-Q2,2025,FW16,16,FM04,4,FY2025-FM04,FQ2,FY2025-Q2,FY2025-H1,FY2025,FALSE,TRUE,2025-04-16
20250417,4/17/2025,"April 17, 2025",Kamis,17,107,107,107,FALSE,4/20/2025,16,April,4,2025-04,Q2,2025-Q2,2025,FW16,16,FM04,4,FY2025-FM04,FQ2,FY2025-Q2,FY2025-H1,FY2025,FALSE,TRUE,2025-04-17
20250418,4/18/2025,"April 18, 2025",Jumat,18,108,108,108,FALSE,4/20/2025,16,April,4,2025-04,Q2,2025-Q2,2025,FW16,16,FM04,4,FY2025-FM04,FQ2,FY2025-Q2,FY2025-H1,FY2025,TRUE,TRUE,2025-04-18
20250419,4/19/2025,"April 19, 2025",Sabtu,19,109,109,109,FALSE,4/20/2025,16,April,4,2025-04,Q2,2025-Q2,2025,FW16,16,FM04,4,FY2025-FM04,FQ2,FY2025-Q2,FY2025-H1,FY2025,FALSE,FALSE,2025-04-19
20250420,4/20/2025,"April 20, 2025",Minggu,20,110,110,110,FALSE,4/20/2025,16,April,4,2025-04,Q2,2025-Q2,2025,FW16,16,FM04,4,FY2025-FM04,FQ2,FY2025-Q2,FY2025-H1,FY2025,TRUE,FALSE,2025-04-20
20250421,4/21/2025,"April 21, 2025",Senin,21,111,111,111,FALSE,4/27/2025,17,April,4,2025-04,Q2,2025-Q2,2025,FW16,16,FM04,4,FY2025-FM04,FQ2,FY2025-Q2,FY2025-H1,FY2025,FALSE,TRUE,2025-04-21
20250422,4/22/2025,"April 22, 2025",Selasa,22,112,112,112,FALSE,4/27/2025,17,April,4,2025-04,Q2,2025-Q2,2025,FW16,16,FM04,4,FY2025-FM04,FQ2,FY2025-Q2,FY2025-H1,FY2025,FALSE,TRUE,2025-04-22
20250423,4/23/2025,"April 23, 2025",Rabu,23,113,113,113,FALSE,4/27/2025,17,April,4,2025-04,Q2,2025-Q2,2025,FW17,17,FM04,4,FY2025-FM04,FQ2,FY2025-Q2,FY2025-H1,FY2025,FALSE,TRUE,2025-04-23
20250424,4/24/2025,"April 24, 2025",Kamis,24,114,114,114,FALSE,4/27/2025,17,April,4,2025-04,Q2,2025-Q2,2025,FW17,17,FM04,4,FY2025-FM04,FQ2,FY2025-Q2,FY2025-H1,FY2025,FALSE,TRUE,2025-04-24
20250425,4/25/2025,"April 25, 2025",Jumat,25,115,115,115,FALSE,4/27/2025,17,April,4,2025-04,Q2,2025-Q2,2025,FW17,17,FM04,4,FY2025-FM04,FQ2,FY2025-Q2,FY2025-H1,FY2025,FALSE,TRUE,2025-04-25
20250426,4/26/2025,"April 26, 2025",Sabtu,26,116,116,116,FALSE,4/27/2025,17,April,4,2025-04,Q2,2025-Q2,2025,FW17,17,FM04,4,FY2025-FM04,FQ2,FY2025-Q2,FY2025-H1,FY2025,FALSE,FALSE,2025-04-26
20250427,4/27/2025,"April 27, 2025",Minggu,27,117,117,117,FALSE,4/27/2025,17,April,4,2025-04,Q2,2025-Q2,2025,FW17,17,FM04,4,FY2025-FM04,FQ2,FY2025-Q2,FY2025-H1,FY2025,TRUE,FALSE,2025-04-27
20250428,4/28/2025,"April 28, 2025",Senin,28,118,118,118,FALSE,5/4/2025,18,April,4,2025-04,Q2,2025-Q2,2025,FW17,17,FM04,4,FY2025-FM04,FQ2,FY2025-Q2,FY2025-H1,FY2025,FALSE,TRUE,2025-04-28
20250429,4/29/2025,"April 29, 2025",Selasa,29,119,119,119,FALSE,5/4/2025,18,April,4,2025-04,Q2,2025-Q2,2025,FW17,17,FM04,4,FY2025-FM04,FQ2,FY2025-Q2,FY2025-H1,FY2025,FALSE,TRUE,2025-04-29
20250430,4/30/2025,"April 30, 2025",Rabu,30,120,120,120,TRUE,5/4/2025,18,April,4,2025-04,Q2,2025-Q2,2025,FW18,18,FM04,4,FY2025-FM04,FQ2,FY2025-Q2,FY2025-H1,FY2025,FALSE,TRUE,2025-04-30
20250501,5/1/2025,"Mei 1, 2025",Kamis,1,121,121,121,FALSE,5/4/2025,18,Mei,5,2025-05,Q2,2025-Q2,2025,FW18,18,FM05,5,FY2025-FM05,FQ2,FY2025-Q2,FY2025-H1,FY2025,TRUE,TRUE,2025-05-01
